,userID,friendID
13651,1069,659
13652,1069,667
13653,1069,679
13654,1069,713
13655,1069,717
13656,1069,732
13657,1069,760
13658,1069,770
13659,1069,797
13660,1069,808
13661,1069,831
13662,1069,851
13663,1069,905
13664,1069,966
13665,1069,985
13666,1069,1034
13667,1069,1071
13668,1069,1106
13669,1069,1124
13670,1069,1132
13671,1069,1146
13672,1069,1226
13673,1069,1263
13674,1069,1300
13675,1069,1301
13676,1069,1445
13677,1069,1478
13678,1069,1532
13679,1069,1535
13680,1069,1560
13681,1069,1567
13682,1069,1600
13683,1069,1606
13684,1069,1659
13685,1069,1684
13686,1069,1690
13687,1069,1821
13688,1069,1908
13689,1069,1973
13690,1069,2018
13691,1070,186
13692,1070,303
13693,1071,17
13694,1071,49
13695,1071,136
13696,1071,207
13697,1071,226
13698,1071,302
13699,1071,311
13700,1071,315
13701,1071,419
13702,1071,472
13703,1071,481
13704,1071,490
13705,1071,514
13706,1071,531
13707,1071,569
13708,1071,659
13709,1071,674
13710,1071,675
13711,1071,723
13712,1071,808
13713,1071,830
13714,1071,941
13715,1071,966
13716,1071,1065
13717,1071,1069
13718,1071,1072
13719,1071,1102
13720,1071,1131
13721,1071,1132
13722,1071,1179
13723,1071,1253
13724,1071,1290
13725,1071,1419
13726,1071,1437
13727,1071,1478
13728,1071,1606
13729,1071,1659
13730,1071,1665
13731,1071,1743
13732,1071,1773
13733,1071,1880
13734,1071,1973
13735,1071,2038
13736,1071,2059
13737,1071,2068
13738,1072,130
13739,1072,133
13740,1072,227
13741,1072,247
13742,1072,302
13743,1072,311
13744,1072,332
13745,1072,355
13746,1072,370
13747,1072,399
13748,1072,419
13749,1072,451
13750,1072,472
13751,1072,490
13752,1072,514
13753,1072,569
13754,1072,659
13755,1072,717
13756,1072,830
13757,1072,884
13758,1072,916
13759,1072,917
13760,1072,930
13761,1072,966
13762,1072,969
13763,1072,1033
13764,1072,1058
13765,1072,1071
13766,1072,1102
13767,1072,1106
13768,1072,1132
13769,1072,1145
13770,1072,1179
13771,1072,1381
13772,1072,1419
13773,1072,1437
13774,1072,1478
13775,1072,1511
13776,1072,1685
13777,1072,1773
13778,1072,1895
13779,1072,2038
13780,1072,2039
13781,1072,2068
13782,1073,961
13783,1073,1879
13784,1074,1210
13785,1074,1258
13786,1074,1478
13787,1074,1597
13788,1074,1845
13789,1075,307
13790,1075,346
13791,1075,387
13792,1075,490
13793,1075,718
13794,1075,831
13795,1075,838
13796,1075,1054
13797,1075,1084
13798,1075,1097
13799,1075,1102
13800,1075,1132
13801,1075,1146
13802,1075,1194
13803,1075,1261
13804,1075,1365
13805,1075,1516
13806,1075,1532
13807,1075,1543
13808,1075,1573
13809,1075,1597
13810,1075,1715
13811,1075,1785
13812,1075,1910
13813,1075,1929
13814,1076,43
13815,1076,561
13816,1076,842
13817,1076,847
13818,1076,958
13819,1076,1382
13820,1076,1662
13821,1076,1761
13822,1076,1769
13823,1076,1964
13824,1078,212
13825,1078,298
13826,1078,1120
13827,1078,1488
13828,1079,198
13829,1079,743
13830,1079,1256
13831,1079,1490
13832,1079,2036
13833,1080,45
13834,1080,46
13835,1080,58
13836,1080,133
13837,1080,214
13838,1080,383
13839,1080,399
13840,1080,414
13841,1080,470
13842,1080,514
13843,1080,572
13844,1080,593
13845,1080,730
13846,1080,790
13847,1080,884
13848,1080,930
13849,1080,966
13850,1080,1023
13851,1080,1056
13852,1080,1197
13853,1080,1253
13854,1080,1304
13855,1080,1343
13856,1080,1356
13857,1080,1556
13858,1080,1578
13859,1080,1628
13860,1080,1851
13861,1080,1937
13862,1080,2018
13863,1080,2054
13864,1081,31
13865,1081,161
13866,1081,1789
13867,1081,1964
13868,1082,1956
13869,1082,2088
13870,1083,1134
13871,1083,2042
13872,1084,43
13873,1084,193
13874,1084,311
13875,1084,691
13876,1084,1075
13877,1084,1691
13878,1085,813
13879,1085,848
13880,1086,143
13881,1086,162
13882,1086,236
13883,1086,330
13884,1086,355
13885,1086,390
13886,1086,571
13887,1086,621
13888,1086,671
13889,1086,984
13890,1086,1001
13891,1086,1247
13892,1086,1394
13893,1086,1399
13894,1086,1455
13895,1086,1567
13896,1086,1653
13897,1086,1662
13898,1086,1753
13899,1086,1846
13900,1087,60
13901,1087,152
13902,1087,328
13903,1087,453
13904,1087,465
13905,1087,475
13906,1087,513
13907,1087,609
13908,1087,619
13909,1087,756
13910,1087,791
13911,1087,817
13912,1087,824
13913,1087,831
13914,1087,855
13915,1087,863
13916,1087,917
13917,1087,1230
13918,1087,1258
13919,1087,1286
13920,1087,1404
13921,1087,1481
13922,1087,1524
13923,1087,1547
13924,1087,1554
13925,1087,1740
13926,1087,1741
13927,1087,1777
13928,1087,1824
13929,1087,1911
13930,1087,1964
13931,1087,2061
13932,1088,12
13933,1088,101
13934,1088,143
13935,1088,298
13936,1088,363
13937,1088,431
13938,1088,432
13939,1088,633
13940,1088,881
13941,1088,1020
13942,1088,1160
13943,1088,1183
13944,1088,1339
13945,1088,1444
13946,1088,1483
13947,1088,1793
13948,1089,40
13949,1089,112
13950,1089,325
13951,1089,416
13952,1089,454
13953,1089,686
13954,1089,762
13955,1089,1103
13956,1089,1125
13957,1089,1213
13958,1089,1258
13959,1089,1393
13960,1089,1498
13961,1089,1777
13962,1089,1805
13963,1089,2051
13964,1089,2080
13965,1090,924
13966,1090,1697
13967,1090,1761
13968,1091,388
13969,1091,1151
13970,1091,1156
13971,1091,1670
13972,1091,1748
13973,1092,110
13974,1092,129
13975,1092,207
13976,1092,390
13977,1092,437
13978,1092,463
13979,1092,581
13980,1092,692
13981,1092,726
13982,1092,810
13983,1092,831
13984,1092,941
13985,1092,1027
13986,1092,1146
13987,1092,1248
13988,1092,1308
13989,1092,1543
13990,1092,1570
13991,1092,1605
13992,1092,1706
13993,1092,1769
13994,1092,1879
13995,1092,1934
13996,1092,1956
13997,1092,2000
13998,1092,2020
13999,1092,2037
14000,1092,2068
14001,1093,377
14002,1094,26
14003,1094,143
14004,1094,568
14005,1094,831
14006,1094,1153
14007,1094,1708
14008,1094,1731
14009,1094,1746
14010,1094,1966
14011,1094,2041
14012,1097,473
14013,1097,749
14014,1097,898
14015,1097,1075
14016,1097,1104
14017,1097,1109
14018,1097,1124
14019,1097,1308
14020,1097,1337
14021,1097,1597
14022,1097,1606
14023,1097,1909
14024,1097,2031
14025,1098,78
14026,1098,1621
14027,1099,264
14028,1099,275
14029,1099,306
14030,1099,859
14031,1100,180
14032,1100,238
14033,1100,708
14034,1100,1660
14035,1101,78
14036,1101,1281
14037,1101,1801
14038,1102,24
14039,1102,47
14040,1102,49
14041,1102,126
14042,1102,129
14043,1102,132
14044,1102,145
14045,1102,159
14046,1102,207
14047,1102,229
14048,1102,242
14049,1102,253
14050,1102,329
14051,1102,333
14052,1102,339
14053,1102,350
14054,1102,387
14055,1102,419
14056,1102,555
14057,1102,571
14058,1102,572
14059,1102,609
14060,1102,612
14061,1102,632
14062,1102,659
14063,1102,660
14064,1102,713
14065,1102,723
14066,1102,726
14067,1102,793
14068,1102,795
14069,1102,804
14070,1102,851
14071,1102,898
14072,1102,910
14073,1102,975
14074,1102,984
14075,1102,1002
14076,1102,1027
14077,1102,1033
14078,1102,1071
14079,1102,1072
14080,1102,1075
14081,1102,1179
14082,1102,1186
14083,1102,1226
14084,1102,1233
14085,1102,1263
14086,1102,1332
14087,1102,1389
14088,1102,1425
14089,1102,1433
14090,1102,1455
14091,1102,1457
14092,1102,1478
14093,1102,1535
14094,1102,1600
14095,1102,1632
14096,1102,1633
14097,1102,1641
14098,1102,1649
14099,1102,1659
14100,1102,1661
14101,1102,1690
14102,1102,1752
14103,1102,1790
14104,1102,1808
14105,1102,1817
14106,1102,1838
14107,1102,1850
14108,1102,1879
14109,1102,1903
14110,1102,1910
14111,1102,1959
14112,1102,1973
14113,1102,2021
14114,1102,2068
14115,1103,4
14116,1103,211
14117,1103,397
14118,1103,762
14119,1103,831
14120,1103,1089
14121,1103,1393
14122,1103,1505
14123,1103,2080
14124,1104,95
14125,1104,158
14126,1104,271
14127,1104,280
14128,1104,332
14129,1104,339
14130,1104,414
14131,1104,569
14132,1104,572
14133,1104,691
14134,1104,808
14135,1104,815
14136,1104,898
14137,1104,1097
14138,1104,1179
14139,1104,1253
14140,1104,1263
14141,1104,1437
14142,1104,1478
14143,1104,1515
14144,1104,1600
14145,1104,1663
14146,1104,1811
14147,1104,1813
14148,1104,1815
14149,1104,1821
14150,1104,1965
14151,1104,1973
14152,1104,2068
14153,1104,2087
14154,1106,90
14155,1106,145
14156,1106,223
14157,1106,256
14158,1106,339
14159,1106,475
14160,1106,481
14161,1106,514
14162,1106,555
14163,1106,572
14164,1106,659
14165,1106,691
14166,1106,730
14167,1106,749
14168,1106,804
14169,1106,851
14170,1106,884
14171,1106,984
14172,1106,1001
14173,1106,1033
14174,1106,1069
14175,1106,1072
14176,1106,1124
14177,1106,1143
14178,1106,1150
14179,1106,1167
14180,1106,1179
14181,1106,1453
14182,1106,1515
14183,1106,1572
14184,1106,1690
14185,1106,1809
14186,1106,1961
14187,1107,65
14188,1107,127
14189,1107,731
14190,1107,746
14191,1107,763
14192,1107,839
14193,1107,1312
14194,1107,1419
14195,1107,1734
14196,1108,1204
14197,1108,1249
14198,1108,1660
14199,1108,1662
14200,1108,1704
14201,1108,1761
14202,1108,1801
14203,1108,1882
14204,1108,1975
14205,1109,232
14206,1109,545
14207,1109,713
14208,1109,1097
14209,1109,1993
14210,1110,1321
14211,1111,899
14212,1111,920
14213,1112,170
14214,1112,862
14215,1112,1924
14216,1113,25
14217,1113,49
14218,1113,58
14219,1113,79
14220,1113,110
14221,1113,120
14222,1113,144
14223,1113,179
14224,1113,227
14225,1113,236
14226,1113,258
14227,1113,283
14228,1113,348
14229,1113,355
14230,1113,370
14231,1113,385
14232,1113,419
14233,1113,421
14234,1113,439
14235,1113,494
14236,1113,504
14237,1113,536
14238,1113,561
14239,1113,581
14240,1113,617
14241,1113,847
14242,1113,1015
14243,1113,1023
14244,1113,1116
14245,1113,1130
14246,1113,1135
14247,1113,1145
14248,1113,1346
14249,1113,1446
14250,1113,1525
14251,1113,1572
14252,1113,1625
14253,1113,1670
14254,1113,1726
14255,1113,1761
14256,1113,1833
14257,1114,143
14258,1114,1419
14259,1114,1543
14260,1114,1594
14261,1114,1773
14262,1114,1895
14263,1115,128
14264,1115,164
14265,1115,374
14266,1115,430
14267,1115,480
14268,1115,643
14269,1115,714
14270,1115,1202
14271,1115,1209
14272,1115,1210
14273,1115,1744
14274,1116,122
14275,1116,348
14276,1116,405
14277,1116,419
14278,1116,561
14279,1116,924
14280,1116,1113
14281,1116,1660
14282,1116,1761
14283,1116,1766
14284,1116,1969
14285,1118,181
14286,1118,205
14287,1118,259
14288,1118,277
14289,1118,657
14290,1118,1013
14291,1119,1178
14292,1119,1664
14293,1120,173
14294,1120,198
14295,1120,308
14296,1120,421
14297,1120,673
14298,1120,688
14299,1120,906
14300,1120,915
14301,1120,933
14302,1120,1002
14303,1120,1078
14304,1120,1267
14305,1120,1291
14306,1120,1420
14307,1120,1424
14308,1120,1793
14309,1120,1804
14310,1120,1809
14311,1120,1826
14312,1120,1906
14313,1120,1984
14314,1120,1994
14315,1120,2037
14316,1121,1709
14317,1122,593
14318,1122,1145
14319,1122,1410
14320,1123,1008
14321,1123,1221
14322,1124,133
14323,1124,256
14324,1124,339
14325,1124,490
14326,1124,527
14327,1124,632
14328,1124,795
14329,1124,808
14330,1124,830
14331,1124,851
14332,1124,864
14333,1124,1023
14334,1124,1069
14335,1124,1097
14336,1124,1106
14337,1124,1133
14338,1124,1179
14339,1124,1337
14340,1124,1363
14341,1124,1429
14342,1124,1445
14343,1124,1560
14344,1124,1632
14345,1124,1803
14346,1124,2018
14347,1125,39
14348,1125,59
14349,1125,142
14350,1125,183
14351,1125,454
14352,1125,455
14353,1125,516
14354,1125,647
14355,1125,714
14356,1125,750
14357,1125,1089
14358,1125,1164
14359,1125,1258
14360,1125,1393
14361,1125,1551
14362,1125,1625
14363,1125,1660
14364,1125,1679
14365,1125,1865
14366,1125,1975
14367,1125,2003
14368,1125,2006
14369,1125,2025
14370,1126,127
14371,1128,58
14372,1128,258
14373,1128,684
14374,1128,730
14375,1128,941
14376,1128,1453
14377,1128,1462
14378,1128,2031
14379,1128,2054
14380,1130,30
14381,1130,113
14382,1130,196
14383,1130,198
14384,1130,219
14385,1130,289
14386,1130,303
14387,1130,336
14388,1130,346
14389,1130,511
14390,1130,655
14391,1130,682
14392,1130,688
14393,1130,812
14394,1130,831
14395,1130,899
14396,1130,915
14397,1130,938
14398,1130,966
14399,1130,1113
14400,1130,1136
14401,1130,1146
14402,1130,1153
14403,1130,1157
14404,1130,1170
14405,1130,1173
14406,1130,1213
14407,1130,1214
14408,1130,1230
14409,1130,1277
14410,1130,1281
14411,1130,1288
14412,1130,1316
14413,1130,1339
14414,1130,1480
14415,1130,1498
14416,1130,1517
14417,1130,1524
14418,1130,1543
14419,1130,1546
14420,1130,1566
14421,1130,1587
14422,1130,1662
14423,1130,1682
14424,1130,1706
14425,1130,1777
14426,1130,1782
14427,1130,1818
14428,1130,1859
14429,1130,1879
14430,1130,1887
14431,1130,1895
14432,1130,2016
14433,1130,2036
14434,1130,2065
14435,1130,2068
14436,1130,2088
14437,1131,514
14438,1131,555
14439,1131,804
14440,1131,966
14441,1131,1071
14442,1131,1478
14443,1131,1563
14444,1132,11
14445,1132,30
14446,1132,68
14447,1132,126
14448,1132,129
14449,1132,130
14450,1132,133
14451,1132,162
14452,1132,256
14453,1132,271
14454,1132,301
14455,1132,302
14456,1132,311
14457,1132,329
14458,1132,361
14459,1132,414
14460,1132,415
14461,1132,419
14462,1132,451
14463,1132,490
14464,1132,498
14465,1132,501
14466,1132,545
14467,1132,632
14468,1132,659
14469,1132,660
14470,1132,675
14471,1132,717
14472,1132,758
14473,1132,808
14474,1132,830
14475,1132,884
14476,1132,905
14477,1132,917
14478,1132,966
14479,1132,969
14480,1132,985
14481,1132,1001
14482,1132,1054
14483,1132,1069
14484,1132,1071
14485,1132,1072
14486,1132,1075
14487,1132,1146
14488,1132,1179
14489,1132,1184
14490,1132,1253
14491,1132,1263
14492,1132,1277
14493,1132,1300
14494,1132,1301
14495,1132,1308
14496,1132,1332
14497,1132,1379
14498,1132,1429
14499,1132,1478
14500,1132,1481
14501,1132,1509
14502,1132,1532
14503,1132,1535
14504,1132,1555
14505,1132,1590
14506,1132,1606
14507,1132,1659
14508,1132,1665
14509,1132,1773
14510,1132,1780
14511,1132,1813
14512,1132,1823
14513,1132,1895
14514,1132,1906
14515,1132,1973
14516,1132,2027
14517,1132,2068
14518,1132,2088
14519,1133,193
14520,1133,227
14521,1133,464
14522,1133,490
14523,1133,569
14524,1133,584
14525,1133,629
14526,1133,701
14527,1133,743
14528,1133,754
14529,1133,858
14530,1133,941
14531,1133,1124
14532,1133,1135
14533,1133,1138
14534,1133,1179
14535,1133,1277
14536,1133,1339
14537,1133,1530
14538,1133,1593
14539,1133,1600
14540,1133,1690
14541,1133,1789
14542,1133,1830
14543,1133,1973
14544,1134,1083
14545,1135,7
14546,1135,13
14547,1135,46
14548,1135,146
14549,1135,179
14550,1135,232
14551,1135,302
14552,1135,310
14553,1135,327
14554,1135,332
14555,1135,405
14556,1135,419
14557,1135,451
14558,1135,569
14559,1135,632
14560,1135,636
14561,1135,669
14562,1135,806
14563,1135,815
14564,1135,1023
14565,1135,1027
14566,1135,1113
14567,1135,1133
14568,1135,1145
14569,1135,1294
14570,1135,1304
14571,1135,1308
14572,1135,1453
14573,1135,1471
14574,1135,1478
14575,1135,1659
14576,1135,1687
14577,1135,1742
14578,1135,1757
14579,1135,1780
14580,1135,1856
14581,1135,1915
14582,1135,2068
14583,1136,11
14584,1136,451
14585,1136,609
14586,1136,778
14587,1136,808
14588,1136,851
14589,1136,885
14590,1136,1046
14591,1136,1130
14592,1136,1145
14593,1136,1197
14594,1136,1272
14595,1136,1419
14596,1136,1453
14597,1136,1478
14598,1136,1559
14599,1136,1590
14600,1136,1605
14601,1136,1628
14602,1136,1690
14603,1136,1742
14604,1136,1773
14605,1136,1829
14606,1136,1895
14607,1136,2021
14608,1137,147
14609,1137,498
14610,1137,1171
14611,1137,1186
14612,1137,1263
14613,1137,1431
14614,1137,1433
14615,1138,44
14616,1138,56
14617,1138,173
14618,1138,623
14619,1138,1054
14620,1138,1133
14621,1138,1239
14622,1138,1353
14623,1138,1655
14624,1138,1875
14625,1138,1918
14626,1139,1563
14627,1139,1956
14628,1140,1905
14629,1143,145
14630,1143,162
14631,1143,229
14632,1143,230
14633,1143,571
14634,1143,749
14635,1143,804
14636,1143,851
14637,1143,939
14638,1143,966
14639,1143,984
14640,1143,1058
14641,1143,1106
14642,1143,1247
14643,1143,1253
14644,1143,1356
14645,1143,1379
14646,1143,1665
14647,1143,1762
14648,1143,1965
14649,1144,115
14650,1144,143
14651,1144,215
14652,1144,303
14653,1144,499
14654,1144,637
14655,1144,642
14656,1144,707
14657,1144,1061
14658,1144,1224
14659,1144,1230
14660,1144,1274
14661,1144,1281
14662,1144,1350
14663,1144,1364
14664,1144,1662
14665,1144,1864
14666,1144,1914
14667,1144,2048
14668,1145,12
14669,1145,46
14670,1145,47
14671,1145,58
14672,1145,120
14673,1145,121
14674,1145,129
14675,1145,132
14676,1145,150
14677,1145,227
14678,1145,230
14679,1145,240
14680,1145,252
14681,1145,254
14682,1145,256
14683,1145,280
14684,1145,310
14685,1145,332
14686,1145,339
14687,1145,340
14688,1145,363
14689,1145,419
14690,1145,425
14691,1145,451
14692,1145,514
14693,1145,531
14694,1145,538
14695,1145,578
14696,1145,593
14697,1145,612
14698,1145,646
14699,1145,753
14700,1145,768
14701,1145,770
14702,1145,852
14703,1145,1046
14704,1145,1072
14705,1145,1113
14706,1145,1122
14707,1145,1135
14708,1145,1136
14709,1145,1150
14710,1145,1198
14711,1145,1253
14712,1145,1272
14713,1145,1294
14714,1145,1300
14715,1145,1369
14716,1145,1379
14717,1145,1410
14718,1145,1451
14719,1145,1453
14720,1145,1478
14721,1145,1521
14722,1145,1525
14723,1145,1559
14724,1145,1560
14725,1145,1562
14726,1145,1568
14727,1145,1762
14728,1145,1780
14729,1145,1813
14730,1145,1829
14731,1145,1851
14732,1145,1880
14733,1145,1898
14734,1145,1954
14735,1145,1963
14736,1145,2000
14737,1145,2018
14738,1145,2021
14739,1145,2061
14740,1146,12
14741,1146,129
14742,1146,162
14743,1146,266
14744,1146,385
14745,1146,388
14746,1146,475
14747,1146,501
14748,1146,545
14749,1146,621
14750,1146,650
14751,1146,726
14752,1146,915
14753,1146,938
14754,1146,939
14755,1146,1011
14756,1146,1069
14757,1146,1075
14758,1146,1092
14759,1146,1130
14760,1146,1132
14761,1146,1156
14762,1146,1183
14763,1146,1213
14764,1146,1249
14765,1146,1263
14766,1146,1281
14767,1146,1283
14768,1146,1299
14769,1146,1465
14770,1146,1544
14771,1146,1568
14772,1146,1597
14773,1146,1652
14774,1146,1662
14775,1146,1670
14776,1146,1682
14777,1146,1684
14778,1146,1875
14779,1146,1899
14780,1146,1911
14781,1147,212
14782,1147,1488
14783,1148,142
14784,1148,224
14785,1148,365
14786,1148,480
14787,1148,661
14788,1148,683
14789,1148,767
14790,1148,1167
14791,1148,1210
14792,1148,1258
14793,1148,1345
14794,1148,1625
14795,1148,2014
14796,1148,2088
14797,1149,78
14798,1149,1166
14799,1149,2051
14800,1150,58
14801,1150,120
14802,1150,129
14803,1150,163
14804,1150,175
14805,1150,179
14806,1150,340
14807,1150,385
14808,1150,437
14809,1150,494
14810,1150,514
14811,1150,634
14812,1150,636
14813,1150,749
14814,1150,778
14815,1150,852
14816,1150,941
14817,1150,1106
14818,1150,1145
14819,1150,1217
14820,1150,1300
14821,1150,1301
14822,1150,1310
14823,1150,1369
14824,1150,1373
14825,1150,1476
14826,1150,1572
14827,1150,1588
14828,1150,1895
14829,1150,1898
14830,1150,1959
14831,1150,1963
14832,1150,2021
14833,1151,1091
14834,1151,1527
14835,1151,2019
14836,1152,44
14837,1152,1036
14838,1152,1480
14839,1152,1918
14840,1153,150
14841,1153,195
14842,1153,227
14843,1153,355
14844,1153,385
14845,1153,691
14846,1153,705
14847,1153,721
14848,1153,743
14849,1153,749
14850,1153,817
14851,1153,925
14852,1153,1094
14853,1153,1130
14854,1153,1283
14855,1153,1403
14856,1153,1553
14857,1153,1706
14858,1153,1761
14859,1153,1785
14860,1153,1869
14861,1153,1879
14862,1153,2053
14863,1154,143
14864,1154,365
14865,1154,426
14866,1154,831
14867,1154,922
14868,1154,1164
14869,1154,1167
14870,1154,1543
14871,1154,1625
14872,1154,1629
14873,1154,1801
14874,1154,1929
14875,1154,1989
14876,1155,168
14877,1155,407
14878,1155,813
14879,1155,842
14880,1155,968
14881,1155,1204
14882,1155,1382
14883,1155,1641
14884,1155,1975
14885,1156,142
14886,1156,1054
14887,1156,1060
14888,1156,1091
14889,1156,1146
14890,1156,1167
14891,1156,1281
14892,1156,1924
14893,1157,355
14894,1157,938
14895,1157,1130
14896,1158,672
14897,1158,1543
14898,1158,1670
14899,1158,2085
14900,1159,459
14901,1159,743
14902,1159,1543
14903,1159,1789
14904,1160,521
14905,1160,545
14906,1160,673
14907,1160,758
14908,1160,1088
14909,1160,1444
14910,1160,1670
14911,1160,1682
14912,1160,1804
14913,1160,1830
14914,1161,101
14915,1161,186
14916,1161,247
14917,1161,302
14918,1161,655
14919,1161,726
14920,1161,808
14921,1161,830
14922,1161,930
14923,1161,1488
14924,1161,1528
14925,1161,1560
14926,1161,1568
14927,1161,1597
14928,1161,1856
14929,1161,1930
14930,1161,2069
14931,1163,31
14932,1163,99
14933,1163,103
14934,1163,210
14935,1163,211
14936,1163,216
14937,1163,306
14938,1163,396
14939,1163,446
14940,1163,534
14941,1163,575
14942,1163,665
14943,1163,762
14944,1163,859
14945,1163,1164
14946,1163,1213
14947,1163,1514
14948,1164,31
14949,1164,59
14950,1164,62
14951,1164,99
14952,1164,183
14953,1164,210
14954,1164,211
14955,1164,371
14956,1164,419
14957,1164,446
14958,1164,479
14959,1164,499
14960,1164,534
14961,1164,539
14962,1164,575
14963,1164,577
14964,1164,611
14965,1164,642
14966,1164,699
14967,1164,726
14968,1164,762
14969,1164,831
14970,1164,859
14971,1164,994
14972,1164,1023
14973,1164,1125
14974,1164,1154
14975,1164,1163
14976,1164,1165
14977,1164,1167
14978,1164,1173
14979,1164,1213
14980,1164,1249
14981,1164,1255
14982,1164,1343
14983,1164,1432
14984,1164,1480
14985,1164,1491
14986,1164,1496
14987,1164,1514
14988,1164,1653
14989,1164,1691
14990,1164,1706
14991,1164,1709
14992,1164,1752
14993,1164,1777
14994,1164,1818
14995,1164,1859
14996,1164,1869
14997,1164,1883
14998,1164,2016
14999,1164,2059
15000,1165,62
15001,1165,99
15002,1165,216
15003,1165,499
15004,1165,534
15005,1165,596
15006,1165,704
15007,1165,753
15008,1165,762
15009,1165,1164
15010,1165,1173
15011,1165,1343
15012,1166,183
15013,1166,499
15014,1166,596
15015,1166,1149
15016,1167,43
15017,1167,122
15018,1167,143
15019,1167,294
15020,1167,426
15021,1167,447
15022,1167,454
15023,1167,697
15024,1167,829
15025,1167,994
15026,1167,1013
15027,1167,1021
15028,1167,1035
15029,1167,1106
15030,1167,1148
15031,1167,1154
15032,1167,1156
15033,1167,1164
15034,1167,1230
15035,1167,1254
15036,1167,1411
15037,1167,1625
15038,1167,1691
15039,1167,1723
15040,1167,1785
15041,1167,1882
15042,1167,1975
15043,1167,2006
15044,1170,266
15045,1170,298
15046,1170,431
15047,1170,475
15048,1170,1130
15049,1170,1443
15050,1170,1539
15051,1170,1573
15052,1171,223
15053,1171,227
15054,1171,322
15055,1171,332
15056,1171,385
15057,1171,390
15058,1171,419
15059,1171,451
15060,1171,514
15061,1171,674
15062,1171,717
15063,1171,732
15064,1171,938
15065,1171,1137
15066,1171,1272
15067,1171,1423
15068,1171,1686
15069,1171,1773
15070,1171,1810
15071,1171,1895
15072,1171,1983
15073,1171,2059
15074,1171,2071
15075,1172,212
15076,1172,213
15077,1172,234
15078,1172,406
15079,1172,831
15080,1173,31
15081,1173,99
15082,1173,210
15083,1173,211
15084,1173,306
15085,1173,357
15086,1173,480
15087,1173,499
15088,1173,534
15089,1173,575
15090,1173,665
15091,1173,780
15092,1173,859
15093,1173,955
15094,1173,959
15095,1173,1130
15096,1173,1164
15097,1173,1165
15098,1173,1213
15099,1173,1244
15100,1173,1258
15101,1173,1343
15102,1173,1427
15103,1173,1496
15104,1173,1514
15105,1173,1798
15106,1173,1835
15107,1173,1915
15108,1173,1942
15109,1173,2097
15110,1174,63
15111,1174,109
15112,1174,157
15113,1174,640
15114,1174,687
15115,1174,696
15116,1174,709
15117,1174,738
15118,1174,753
15119,1174,827
15120,1174,835
15121,1174,865
15122,1174,877
15123,1174,890
15124,1174,1270
15125,1174,1488
15126,1174,1536
15127,1174,2077
15128,1176,1476
15129,1176,1825
15130,1177,298
15131,1177,1055
15132,1177,1527
15133,1177,1816
15134,1177,2019
15135,1178,8
15136,1178,11
15137,1178,162
15138,1178,355
15139,1178,419
15140,1178,437
15141,1178,1119
15142,1178,1410
15143,1178,1690
15144,1178,1769
15145,1179,11
15146,1179,68
15147,1179,158
15148,1179,253
15149,1179,271
15150,1179,301
15151,1179,315
15152,1179,339
15153,1179,348
15154,1179,383
15155,1179,419
15156,1179,472
15157,1179,490
15158,1179,501
15159,1179,503
15160,1179,543
15161,1179,569
15162,1179,632
15163,1179,655
15164,1179,660
15165,1179,723
15166,1179,830
15167,1179,884
15168,1179,938
15169,1179,966
15170,1179,984
15171,1179,985
15172,1179,1001
15173,1179,1071
15174,1179,1072
15175,1179,1102
15176,1179,1104
15177,1179,1106
15178,1179,1124
15179,1179,1132
15180,1179,1133
15181,1179,1189
15182,1179,1253
15183,1179,1278
15184,1179,1515
15185,1179,1567
15186,1179,1600
15187,1179,1614
15188,1179,1632
15189,1179,1663
15190,1179,1690
15191,1179,1965
15192,1179,1973
15193,1179,2018
15194,1179,2038
15195,1179,2068
15196,1179,2087
15197,1180,298
15198,1180,370
15199,1180,417
15200,1180,636
15201,1180,1527
15202,1180,1597
15203,1180,1894
15204,1181,78
15205,1181,1258
15206,1182,1801
15207,1182,1975
15208,1183,18
15209,1183,198
15210,1183,370
15211,1183,401
15212,1183,490
15213,1183,521
15214,1183,831
15215,1183,846
15216,1183,881
15217,1183,1088
15218,1183,1146
15219,1183,1450
15220,1183,1478
15221,1183,2001
15222,1184,7
15223,1184,13
15224,1184,24
15225,1184,129
15226,1184,142
15227,1184,243
15228,1184,271
15229,1184,275
15230,1184,329
15231,1184,340
15232,1184,390
15233,1184,474
15234,1184,501
15235,1184,542
15236,1184,609
15237,1184,621
15238,1184,635
15239,1184,659
15240,1184,674
15241,1184,713
15242,1184,717
15243,1184,730
15244,1184,732
15245,1184,761
15246,1184,815
15247,1184,831
15248,1184,898
15249,1184,930
15250,1184,966
15251,1184,1023
15252,1184,1027
15253,1184,1033
15254,1184,1132
15255,1184,1186
15256,1184,1198
15257,1184,1263
15258,1184,1300
15259,1184,1301
15260,1184,1308
15261,1184,1515
15262,1184,1528
15263,1184,1532
15264,1184,1535
15265,1184,1600
15266,1184,1606
15267,1184,1641
15268,1184,1722
15269,1184,1895
15270,1184,1965
15271,1184,1973
15272,1184,1993
15273,1184,2020
15274,1184,2021
15275,1184,2058
15276,1185,502
15277,1185,558
15278,1185,1033
15279,1185,1425
15280,1185,1616
15281,1185,1838
15282,1186,150
15283,1186,1102
15284,1186,1137
15285,1186,1184
15286,1186,1552
15287,1186,1605
15288,1186,2021
15289,1187,1404
15290,1187,1660
15291,1187,2044
