897	562	20
954	1074	367
1969	17930	266
235	2969	219
622	2493	713
1071	333	790
1575	15391	170
311	604	236
1742	424	430
1821	299	94
313	1104	414
2034	1755	225
2020	982	105
754	220	311
1447	908	21
1647	13546	800
1470	1964	713
946	4385	139
1882	17366	90
948	11287	122
663	9088	859
209	332	55
624	8422	124
347	834	244
166	96	123
271	1051	643
1745	5547	207
1284	13653	296
1627	1412	22809
828	944	138
479	291	1421
936	11204	450
2019	333	1055
1583	225	2862
1036	1400	241
223	297	1411
1037	8120	4
1213	13205	24
856	1119	151
1051	12006	422
116	1963	929
1224	13272	41
410	6615	30
26	955	170
1797	6231	169
1941	424	318
509	7604	13
1327	1892	13
982	89	1136
2015	930	1774
909	2835	619
1848	154	363
42	221	707
896	10784	447
1318	324	1319
1423	466	300
1987	599	416
170	3721	1188
952	207	420
472	486	285
1835	1151	134
34	1161	265
1805	383	436
772	9918	13
472	2085	250
141	3275	38
1670	2794	157
1990	1621	24
1912	9681	328
871	1110	619
1930	12805	1292
2034	1424	648
480	1897	206
1016	2661	656
953	3373	137
518	1054	274
1712	614	4607
440	2672	1137
1407	4444	484
818	808	292
1577	352	345
2013	1795	280
1933	566	64
1845	2853	294
92	2516	5
1335	13950	182
1777	16620	282
1966	2539	165
370	1094	2076
954	3191	156
1695	428	102
1518	609	2350
791	2978	22
802	238	4
733	3373	124
206	4245	87
1919	5030	190
1977	6756	287
1473	3708	828
702	455	440
1212	1090	272
342	2821	480
903	10954	1876
257	4876	79
1179	300	2090
434	6835	5
1450	4756	288
1063	932	49
953	1400	92
2042	860	231
1413	1037	140
1118	173	575
1471	538	79
1221	13252	21
899	10922	255
722	498	675
1086	3748	355
773	2637	612
113	920	5783
1996	18109	160
1404	4538	497
1695	1988	71
967	11182	72
310	475	6259
2036	3462	341
1859	859	1
643	51	940
1990	1099	21
1469	157	33
1867	17252	8
753	9820	291
366	3294	230
1587	225	771
909	230	45
1898	9567	1193
1378	14212	243
971	220	49
298	2184	2601
1867	17246	10
1016	1231	532
1890	8726	126
355	191	637
779	6748	203
1060	964	516
1848	17070	317
793	526	548
1351	466	92
643	599	147
1004	11746	1
746	88	511
760	498	1708
56	438	550
996	11661	100
198	4106	501
1540	792	569
1114	65	364
1759	491	657
533	1494	522
1078	12163	38
1560	295	82
1594	10969	409
938	9193	555
1567	307	840
329	962	649
1924	378	4757
401	6531	466
1768	328	681
513	229	263
677	1360	177
1154	7029	833
1194	13036	576
998	409	125
1922	17623	30
1455	3491	582
1382	1963	1479
1284	2669	301
1180	1409	103
1952	1011	160
1674	538	68
494	333	374
547	857	125
1018	3221	299
1821	306	85
702	466	619
2072	679	2644
913	1870	356
1490	503	972
1921	1179	389
509	504	59
403	5079	4458
29	1045	32
481	1609	658
364	433	1128
1458	291	21
1119	2619	80
1560	251	2
1464	14696	213
273	5065	543
424	4691	491
1831	228	253
1424	163	288
1636	532	28
1393	72	381
347	5946	60
1292	793	45
928	772	555
659	486	1044
226	1037	258
1114	190	7759
781	681	234
905	289	585
101	1186	248
898	258	208
207	972	149
1106	316	6769
1607	161	178
996	11656	121
1325	7319	274
94	2539	81
318	701	60849
895	10898	286
1584	2580	36
1087	562	284
1648	5427	45
1613	3084	1012
997	3411	532
877	1531	389
817	548	238
1614	690	775
1806	1163	595
2043	1187	906
1237	1648	233
1217	7137	157
1796	324	300
2100	10894	705
474	7309	166
1587	614	1103
1136	704	183
1516	11474	250
1653	910	175
1509	3859	258
1033	302	9501
327	690	93
1509	903	246
2076	7835	102
1727	1375	953
1997	1416	348
847	914	79
1538	173	107
601	726	907
70	1406	896
911	161	161
656	5156	22
1233	64	612
1226	13285	174
1020	687	241
994	1104	445
346	709	389
1156	486	758
1759	494	359
2069	316	165
2077	2346	240
856	220	312
843	10580	14
194	1735	1144
96	67	71
232	4566	2713
828	1813	103
1863	304	375
1471	679	376
1732	16370	35
1726	913	170
826	1081	14
529	7798	366
1818	16857	129
1044	11967	214
581	265	21338
2028	18316	116
335	575	512
1787	868	686
1174	2859	659
1283	456	988
609	8577	567
1278	1057	1379
1065	257	53
52	839	191
36	1194	335
1209	3920	40
1426	14498	68
1155	12760	120
1135	300	1073
1316	1414	144
1693	1042	15
886	504	40
1010	2787	5
684	9258	809
1368	1131	205
185	2521	31
1858	3445	166
886	486	59
1680	16025	415
776	2211	66
2013	432	313
1155	1117	162
1615	227	638
898	332	221
113	2850	756
984	4688	445
2051	154	24
1494	229	16
1311	1934	95
813	81	287
2038	1556	147
673	9195	225
52	455	93
668	533	887
1672	735	196
936	603	1327
1587	15456	672
1534	245	473
1008	6163	153
1620	196	220
1773	55	1
2009	2277	218
1997	718	334
637	8769	317
1367	2402	303
1568	466	4108
1454	599	350
1509	198	690
72	58	2
1219	222	923
1948	3193	238
532	2426	100
829	2277	311
1850	6232	300
1152	11712	121
841	705	107
11	300	347
1690	528	305
1160	500	1674
94	2538	81
1991	11128	53
882	1904	343
1308	285	20393
1565	154	703
212	4327	45
241	1119	576
2060	1276	134
1206	13122	192
1842	4104	152
1233	13353	1060
125	65	206
1925	1863	157
1764	154	155
1464	761	389
840	10539	970
1762	498	208
840	1412	1372
654	46	104
1459	14653	62
1782	302	94
2001	779	484
576	5200	62
1194	1708	2584
687	959	1
706	9416	11
348	695	22
16	346	264
414	325	259
2053	475	379
293	5324	34
818	4821	523
703	9377	10
1504	4029	2496
1083	378	168
1054	12026	767
2062	7260	2064
140	237	504
1284	616	1169
1765	9285	155
5	214	207
1107	498	1231
68	1936	185
1657	511	318
256	256	1175
52	1274	103
1248	1556	338
1969	2242	711
1573	618	191
1197	686	1273
1525	311	27
347	371	224
878	907	34
1455	314	566
1368	1700	362
1520	14459	325
1099	9926	114
1473	11213	66
147	306	189
551	190	106
2053	2014	414
742	9718	138
231	458	116
1423	10608	291
1330	1963	839
182	258	220
1905	9032	891
211	154	1208
512	1145	1031
431	428	1957
430	2938	396
1081	1513	71
1028	486	1641
1832	229	1574
590	685	50
1104	959	323
598	1470	739
1802	2425	333
699	2347	668
1874	17295	363
485	7376	126
1619	605	227
1606	344	2370
1727	222	559
1138	867	331
1826	680	235
377	957	1907
940	2614	549
1331	7051	424
1617	15583	292
69	1963	254
1819	16723	24
694	1884	101
1677	1874	624
953	546	331
1841	16970	115
565	172	119
482	3186	54
1371	14158	594
399	1690	277
73	599	566
1237	233	338
573	4586	47
678	1432	52
1809	229	284
1864	15268	34
589	290	33
108	2774	315
1755	16456	167
1885	17382	150
460	1130	1434
699	861	245
1643	187	2407
1275	423	549
2096	867	1441
1640	1358	145
187	730	187
910	296	4548
1670	3563	97
1183	1180	1345
529	5301	432
1294	681	198
96	2567	11
500	7465	478
1521	3871	361
1295	428	369
603	3461	180
367	1788	311
1857	199	382
209	333	464
1450	14622	392
1313	7147	341
1827	16912	573
1480	209	223
596	5260	1535
487	293	168
91	2475	1153
1527	12918	657
339	679	784
1068	10753	102
908	3196	47
290	2571	4
36	805	952
598	8414	501
826	10431	38
436	1424	1797
1177	2661	185
1381	418	537
1574	1406	2404
2072	680	15907
9	389	403
692	9298	566
780	9988	191
1011	2959	204
27	917	81
1826	5735	476
1311	288	423
1082	89	495
1587	221	3274
960	475	430
743	6505	2446
858	1042	183
1925	4891	121
1494	14930	5
148	3347	236
48	180	586
1383	228	371
440	84	747
1951	17852	250
1164	9498	655
1792	565	507
1469	1186	34
365	3230	5
1864	13272	27
756	154	159
328	2398	176
1616	701	215
1356	670	113
952	2031	303
102	190	375
294	706	51
1933	17702	90
317	857	157
404	6559	45
2014	2531	152
519	7712	283
1534	1410	339
1233	4983	467
2084	230	228
1905	6687	69
594	511	307
312	5571	321
191	1104	18
1163	1061	3
1313	3693	244
101	1670	499
1933	1639	137
25	296	1765
584	734	3310
1036	6743	746
113	519	1058
579	4275	73
1124	2025	2798
330	230	165
999	755	263
900	5565	178
109	424	156
1181	3767	340
1686	498	1016
132	701	294
843	1645	25
1086	321	129
1925	16017	100
1080	3763	28
206	4250	50
1873	525	118
1585	1405	1379
969	7100	347
1748	14628	390
1140	12601	186
1976	17067	452
52	1559	118
1138	418	1166
1071	498	697
1797	1873	171
1824	1412	423
68	1032	321
1434	8372	396
225	4497	3947
1853	17091	374
859	466	146
2094	371	2726
1194	4920	843
1489	1377	175
933	10590	311
1683	195	360
229	234	2
1204	3778	210
1472	1793	440
1630	15714	296
1471	542	73
177	506	390
1732	1801	19
708	763	2
271	292	1648
1677	2820	264
1730	4706	493
1859	1091	1
798	10098	81
708	9439	6
1753	257	92
1834	681	331
657	4435	475
557	8049	271
1152	3290	150
790	8756	149
1102	4732	104
865	3480	100
1476	327	540
470	3397	466
1060	1963	579
1437	2984	18
2087	291	203
1276	2575	103
1070	3398	87
646	2939	123
9	375	630
800	957	307
493	441	64
1301	375	2183
1290	316	2
269	203	612
146	386	919
149	436	434
1865	234	283
2052	2347	1074
1626	2901	74
404	1181	34
1898	790	1696
1887	17399	608
659	787	2425
1237	208	318
2061	308	19
485	610	78
697	9356	595
637	1813	102
1098	2277	32
416	5966	168
583	507	399
890	77	13
2095	18678	75
550	5105	625
1323	13237	176
78	2167	101
711	2901	27
1607	316	72
2081	1048	1481
533	265	121
612	3706	114
719	607	633
1951	1645	253
542	679	792
1539	225	17
1931	2818	28
472	323	79
260	4928	62
1474	14742	230
1093	12284	83
1015	606	212
1284	1098	296
768	461	2
1781	1382	101
1820	3397	306
1235	1707	237
258	4885	2
529	1110	1415
319	808	354
492	7430	411
852	89	345
493	302	33
569	903	138
1918	1382	30
181	1796	80
1377	14206	1155
1224	728	97
795	455	1529
1119	499	114
409	228	98
765	196	420
2010	191	613
1206	13115	309
861	498	254
1791	320	128
1490	4170	2266
1824	15994	286
793	3502	440
1642	14675	213
1231	4126	263
1459	1075	118
669	542	292
114	951	72
1883	13888	1115
1236	2380	2096
1706	10247	590
684	344	2086
1648	1464	160
964	1246	289
195	554	71
1476	544	1548
1237	689	841
1060	12047	428
1434	1377	653
835	1249	778
1467	499	258
330	2020	1198
101	1045	602
318	2468	211
10	430	560
1439	1666	3277
1950	972	316
1660	961	134
1541	15242	33
1882	17335	570
1406	9955	462
1467	3576	605
1627	1513	1607
896	10905	428
817	2607	457
2015	846	592
120	475	33
721	618	1265
688	292	210
162	89	486
1674	1673	106
1567	467	750
319	5634	834
1613	1874	484
1081	12175	6
1551	5	653
1054	1731	4584
691	288	2223
2	68	2927
1584	704	46
419	157	12
1494	7530	7
170	504	455
1928	575	232
1745	4166	238
1947	1075	327
1321	1873	120
929	11140	82
47	292	1075
475	2130	286
882	1453	128
247	4179	206
361	283	653
1585	1122	5181
1747	599	30
477	903	1013
633	65	68
275	1001	79
984	4242	537
602	8460	255
1296	1131	106
1240	13399	131
828	2787	109
123	703	960
1816	1009	263
1560	355	7
1664	924	255
1135	288	1879
1345	3481	53
616	837	336
1475	4344	90
1494	1520	8
1172	924	435
228	718	11
1588	1244	7
1350	706	395
1592	228	648
1654	15859	228
1934	1857	57
1885	17386	71
654	65	105
241	920	1021
698	972	854
1263	292	512
193	4037	376
275	173	23
1021	959	356
1809	1874	205
993	11610	124
1041	460	44
878	681	4741
304	3258	65
354	378	8
1728	7934	100
33	1136	296
1240	2532	119
12	495	3526
1562	908	63
847	403	77
142	3298	53
472	386	151
815	4512	42
27	983	66
431	207	3116
1232	11489	115
1113	1544	119
543	215	602
451	498	11269
1545	3213	188
1323	501	1623
1183	818	552
1827	6878	567
1242	885	574
1786	3459	76
2083	157	36
1004	11747	1
742	4035	39
1121	12441	41
793	3058	537
2034	3770	157
559	4541	89
1479	14794	132
846	173	771
1327	1889	15
900	5192	173
870	1246	78
1667	5030	14
655	8980	4
967	3746	103
1437	14558	15
1132	342	969
1055	283	58
1360	5437	137
1650	15840	725
40	34	1585
865	2785	20
76	2109	719
1466	386	233
725	4922	281
871	982	855
1888	2699	83
99	70	415
1663	2021	478
1774	10579	42
2057	1376	442
1885	4232	53
387	262	3640
88	2414	9
1917	786	9
903	707	1636
1567	3427	790
249	4776	315
1155	12748	273
25	302	120
1572	466	1338
514	1590	569
1706	1398	1244
2036	3854	126
569	1475	81
242	915	73
114	2856	30
845	10585	62
1659	55	212
1856	2523	550
1280	961	1530
631	2344	366
1191	13015	71
2090	14501	435
2069	5079	689
1883	14941	985
624	5781	189
1235	1246	227
1498	599	1762
787	207	103
303	703	323
1920	511	249
1702	1412	1466
1654	1622	183
1662	11078	547
515	7675	116
587	493	317
1917	17608	6
1082	2086	1034
641	1186	4023
1234	4707	164
832	1089	84
2003	3536	148
1589	3997	305
1545	200	240
1942	6742	2077
1261	5925	837
890	1360	41
420	3067	163
1079	1298	770
765	615	292
99	1983	69
1442	3646	582
54	465	43
1839	732	304
10	446	199
130	3129	181
852	71	94
1012	1210	232
1776	3200	68
1485	618	3210
1198	461	197
1249	880	402
1305	461	334
1272	701	265
1429	498	1010
129	1971	176
1210	187	1777
454	2042	308
849	10619	307
674	288	552
1281	188	8
914	226	1417
288	5237	1037
997	6191	329
969	230	292
1724	1048	22
120	2980	19
1982	238	211
526	412	456
788	5168	72
1623	5441	1014
1864	1418	27
838	1131	153
1957	2439	362
1287	13684	46
1729	427	117
1557	11126	197
1111	5950	1521
602	2276	195
1109	907	502
1593	12545	119
368	863	274
1424	227	1318
1290	8711	2
1215	701	442
1131	1453	289
950	4165	146
95	306	23
92	526	9
2062	1377	855
538	7869	103
1226	13284	276
1390	441	171
814	333	1506
1294	301	34
1190	2542	201
681	9238	890
1304	4811	2692
612	1098	451
2042	65	191
177	607	633
1310	333	1
470	701	709
1134	12568	6
913	517	393
659	9013	929
1414	65	1662
71	978	81
826	534	11
509	475	8
1293	493	84
1498	1083	478
1493	3798	125
1356	302	178
1687	907	426
595	957	4639
1202	1014	620
868	968	110
1057	89	1656
920	497	169
1474	250	610
2093	1639	264
359	1073	643
364	211	582
107	724	4263
582	8300	1269
1024	1859	1005
362	190	479
814	10318	138
1073	223	266
1481	9888	1007
560	709	65
993	769	127
1556	8904	475
1330	3778	513
704	9389	16
238	4628	5227
351	297	54
1534	607	330
425	704	50
1551	159	911
471	3217	178
1395	1627	205
1709	1415	149
1167	12878	38
261	1541	416
786	5472	608
96	2566	12
1746	225	852
1805	238	134
2004	10430	124
1431	2075	989
1522	1377	73
994	11634	145
562	344	473
1296	1338	375
1108	12376	53
736	295	416
700	7340	782
1531	3417	280
683	993	558
576	3877	52
1456	190	241
378	220	155
298	5428	791
209	318	476
1734	288	7768
1578	2939	589
604	299	8339
1139	89	872
1684	4753	2
1504	1099	3864
1256	9852	220
706	517	8
1833	2395	793
1620	15618	241
1935	1246	642
1825	475	51
873	299	667
763	1044	352
1709	735	839
1996	13292	483
1785	709	1068
1054	103	3813
456	230	121
585	204	298
1491	6027	213
331	5752	350
1240	763	143
1308	903	528
1037	7056	6
1411	184	64
39	1253	109
125	706	117
837	6043	193
1073	212	667
64	1394	248
1435	903	154
2052	10219	1356
614	8596	1004
658	1398	461
1131	679	87
1405	217	360
74	2053	453
388	706	2478
897	10917	21
1521	1032	886
377	6287	4241
1740	2174	494
612	56	202
60	416	113
195	3767	14
936	7493	434
891	10854	322
1398	3856	361
386	6359	225
1325	11283	544
1640	724	76
320	697	394
2044	565	23
479	329	1554
730	511	738
1116	11076	18
1339	13965	534
1090	12267	2
949	9934	310
1623	359	817
336	5806	327
805	10198	153
1497	14973	205
916	11010	785
109	724	174
1270	253	74
1204	3147	792
1514	997	211
1092	292	819
1541	51	148
437	3570	144
575	161	120
1151	1725	1000
1303	12583	350
495	903	157
366	3259	606
645	8843	76
1413	14410	43
3	119	142
1587	163	1182
1355	602	144
268	3966	221
1647	907	341
200	1705	244
1263	2645	835
1701	11985	80
455	407	3697
348	471	60
906	5934	2778
1743	2618	2434
363	6130	618
703	9374	13
360	6080	84
295	949	355
1494	1432	4
1839	1372	368
254	1406	758
135	3194	527
1683	536	326
1008	7152	97
1171	7623	81
1785	16668	825
1530	2343	353
450	1412	20923
391	1854	218
1859	1040	1
1798	237	34
1547	1400	231
527	1037	2376
1666	307	1070
16	652	231
329	1934	1352
768	7399	8
718	5926	238
1636	1456	23
1360	199	283
521	424	302
1483	234	62
543	418	774
1729	6206	85
417	289	1495
878	468	56
966	331	624
78	489	110
1005	10398	677
912	163	2770
2056	657	9
393	2343	111
1614	250	3757
1440	360	133
933	416	354
1110	1263	244
1158	8462	191
720	9532	39
1068	220	498
201	4142	82
1600	332	783
958	475	72
968	703	262
1596	2351	133
476	89	107
1125	12506	78
1562	2343	643
1535	324	768
1941	12104	544
1581	10617	1161
1137	5249	88
1919	5429	85
1628	1032	272
1154	910	512
536	3171	44
550	917	538
2091	18648	20
1783	924	555
1292	1453	39
666	3280	902
1150	461	1143
1520	154	228
60	1750	42
225	1099	583
641	1044	1301
862	300	576
258	701	11
764	166	1134
712	6920	1
1563	257	6
1470	154	6194
1080	289	2142
421	542	127
1128	190	157
585	227	1501
624	154	92
518	7702	78
1356	1451	791
1591	484	466
586	8333	34
335	261	461
1844	444	149
1458	299	26
141	3265	106
1183	5641	849
341	5860	118
1086	8313	200
962	11442	169
1594	1416	972
1637	4442	1333
2005	18161	1029
1942	1243	4703
1214	707	167
124	3046	374
1777	16616	373
2030	6758	129
31	1068	188
462	7153	356
683	159	676
980	5348	77
525	1038	390
269	2031	18
2097	982	225
369	173	614
549	2861	78
1614	499	1420
2090	858	503
60	1754	39
190	3954	1333
933	225	1519
996	11646	168
360	6101	17
407	5925	25
173	3743	294
2003	64	260
1343	1104	20
1848	5210	287
686	32	804
1740	159	992
2047	9146	114
499	1098	1
679	2083	245
283	3995	57
1562	3011	110
1660	1412	150
1207	13143	37
1053	10421	160
1934	17727	27
1380	1914	358
726	9579	1
318	1595	333
1911	16668	1355
39	1286	53
1595	1244	152
1309	7	557
109	1808	112
1304	1458	1563
741	191	395
1234	13361	247
1678	377	119
562	5267	740
177	188	2208
1689	611	336
2046	18390	113
1723	3539	29
1356	543	104
416	6660	93
129	690	89
790	362	327
336	5807	322
665	2149	33
908	1295	132
614	494	579
333	5772	151
119	917	142
1867	17262	1
21	802	99
1246	64	285
1679	10870	190
1024	540	319
668	946	844
1163	1073	4
644	1122	163
265	4994	451
1442	814	327
1375	813	564
1915	1073	14
1044	11957	503
1255	172	650
729	1239	17
964	300	120
333	288	139
911	2020	1239
1538	607	12
282	1639	267
1145	1042	76
421	314	371
2059	690	510
97	1858	284
8	292	783
1881	468	376
1107	830	14008
769	190	4322
1406	8656	291
1458	536	17
940	3293	281
1215	430	261
1629	190	262
637	856	89
829	434	276
1357	10358	166
649	837	101
801	10151	3
34	1168	180
2032	962	951
787	492	105
728	9630	760
1575	15384	837
158	3495	183
741	2498	344
252	461	2449
1807	16792	8
229	913	1
1688	697	815
86	823	597
1381	5926	133
371	4239	151
541	2842	939
1406	2582	372
260	526	255
1653	8229	199
968	6155	190
1532	298	230
115	2889	2
1322	5071	246
1821	55	493
1298	1684	61
131	3158	93
592	3019	869
1615	1392	76
273	331	272
1707	212	113
622	440	1582
1220	416	709
1678	704	59
807	10235	133
1212	982	370
69	1949	404
596	3941	610
562	2051	299
1471	55	2814
1613	486	3120
637	715	36
147	3331	640
1270	13580	118
1277	614	3070
793	535	817
1474	3696	469
1232	599	598
808	352	195
1445	4515	543
464	217	412
1957	537	313
1711	886	1054
1740	3502	9516
1491	1632	241
910	314	2226
618	8607	878
175	3593	575
102	2424	1027
1323	230	147
1625	15663	26
233	4581	8
416	2471	296
1834	349	1
1463	604	202
2010	206	916
847	10608	55
1020	230	426
70	163	386
2062	5836	965
578	344	8345
583	3053	820
878	10779	86
369	1090	227
799	2533	142
265	3718	2011
336	238	691
661	9060	144
374	2562	10
771	9912	7
1393	41	480
1655	944	165
852	292	1327
573	1641	75
1396	3470	117
1469	707	30
1011	1678	623
914	4326	421
1671	15987	254
936	10518	722
834	378	142
563	8121	820
1140	440	362
1942	17804	2488
130	257	1195
729	9643	19
1574	447	523
477	523	81
1349	377	150
1026	978	423
859	2020	97
508	7595	11
2016	18234	51
608	8545	45
20	774	103
1464	517	368
1003	4130	337
1080	157	33
57	470	3000
1984	930	525
330	344	116
183	429	426
1355	229	137
593	300	148
1125	36	66
1690	291	251
2070	4822	71
1231	1372	394
367	3053	476
321	1917	30
252	2981	472
1866	3302	225
433	15	291
704	9387	18
477	331	191
579	15	238
1063	12074	77
840	172	341
1010	1249	3
133	329	117
184	1098	1176
1277	472	1195
364	624	729
1914	6824	509
1426	1220	82
1220	1409	1523
124	3050	129
147	289	20876
1298	458	119
1023	220	73
545	2941	650
85	2375	98
964	344	68
908	518	98
1352	1861	77
78	759	92
1947	70	101
1318	679	1303
862	333	416
1242	1104	581
1335	6163	103
674	300	347
1061	220	591
2060	812	243
367	173	2191
392	6453	79
661	9051	181
736	9697	209
2055	16206	638
586	1276	765
510	7628	1
266	159	88
938	11222	576
1274	1244	131
1924	227	2317
243	64	1369
464	228	238
1515	155	124
661	9045	254
6	261	18
1324	1992	75
1450	1040	437
2080	18585	744
1996	15101	591
196	172	733
144	913	71
461	7129	92
686	3988	2670
789	3227	1954
288	5251	190
307	5500	97
2	69	2720
189	378	872
1375	805	383
493	190	755
1449	3458	290
1259	1914	420
1605	5001	386
663	9097	251
1424	2608	270
1949	5030	353
1220	167	715
1802	3460	339
1421	14470	40
1372	1714	192
1402	1806	74
1621	1752	50
267	681	224
1798	562	36
1576	15410	245
1434	155	819
195	4059	113
1929	1814	857
891	918	456
470	1459	1059
1775	2358	1444
618	8620	110
824	1375	22
1608	89	134
1769	289	5713
294	5335	116
230	300	530
651	1942	271
62	190	400
889	56	232
723	190	49
596	1886	291
1802	2639	563
1275	1639	931
576	8224	53
972	4437	1592
962	7799	195
1488	14879	7
77	1517	395
1429	1051	397
1558	1198	23
1373	14190	206
730	163	175
1622	5913	144
1920	498	1071
428	6065	995
1009	412	25
1629	1705	1370
1620	1198	312
1708	511	3470
736	9689	1010
452	7065	37
810	2298	34
1300	972	2005
1533	1772	1827
1459	981	131
826	2102	42
1467	11824	399
1677	4233	455
655	1470	5
1278	327	80
1455	407	870
729	159	503
726	9568	31
1265	8215	76
1093	821	200
257	3988	101
2007	412	1472
971	6120	200
1333	618	1162
449	188	375
1710	3886	79
838	1118	250
655	8981	4
1596	554	169
1579	81	637
1092	3490	2300
1327	1014	14
390	6426	3252
1451	288	166
772	945	12
1841	10974	132
37	1216	270
58	892	275
1936	424	3016
1301	3057	944
1718	97	220
480	6784	163
889	199	159
1032	2901	145
1313	13050	261
1159	2661	215
820	10372	8
1222	459	761
1082	271	392
817	533	262
485	1274	37
839	5972	848
1533	342	2154
2030	486	120
1507	5239	72
1163	1019	2
1531	3790	287
689	55	145
259	1788	279
662	4223	456
938	490	527
210	165	195
1184	8067	94
144	528	28
479	293	243
418	430	199
113	198	48199
1595	1122	125
651	1464	671
1800	16739	4
781	301	110
871	173	556
1428	1406	467
514	1782	365
418	6686	260
269	5021	30
640	728	623
1021	975	303
137	67	1085
1288	96	159
401	220	66
996	11654	124
1859	196	1
1954	288	238
593	1438	1128
1072	360	251
1470	3469	838
62	1790	101
510	7627	1
1560	7340	4674
1504	15086	2381
1291	917	84
1809	924	1230
2071	11084	64
1385	1042	91
482	295	53
481	972	767
960	3317	171
330	190	649
376	6273	57
768	685	1
1052	709	568
15	604	484
1103	70	36
1424	714	240
1723	1123	78
1333	898	265
302	2521	241
834	5600	129
419	306	10
1084	4247	310
1852	1470	681
1656	1509	81
1003	903	245
1503	1434	138
216	1983	206
1434	544	4093
1231	72	324
561	6385	1015
9	409	242
1531	1521	566
1478	532	2053
727	857	384
1299	295	113
1971	17948	2144
38	498	1764
211	229	1095
1062	609	35
991	1244	332
924	9907	144
1993	898	32
1604	500	186
1282	13640	217
785	3469	96
1855	431	194
1178	1511	226
1225	13278	18
543	920	410
1514	51	275
1821	324	89
824	3469	28
2028	603	641
582	1547	1100
247	4763	104
1070	2176	170
518	2080	46
1049	425	38
1806	454	1332
1676	868	464
64	1822	282
1599	412	167
2072	386	3353
22	847	534
1742	1045	270
1277	2544	1532
1558	171	25
1809	536	256
145	301	416
451	327	437
377	824	1968
1938	4444	314
807	375	3820
975	1181	803
1808	330	538
2093	2342	137
1245	8884	655
674	2092	926
859	2539	100
1653	441	475
2058	4565	121
96	538	22
1635	163	442
1558	455	14
371	1796	89
676	5157	69
905	3057	169
1219	1505	776
1733	4375	167
62	1785	291
694	9325	213
1122	458	100
601	2307	484
294	5330	136
213	412	1447
120	332	16
56	932	674
1496	2691	99
627	5456	397
786	234	163
1565	416	217
209	456	63
950	227	1091
382	6344	516
116	1952	275
1688	1383	397
1112	512	358
772	917	20
719	2347	728
2069	898	413
729	5714	39
2097	2137	110
23	862	210
418	426	1629
598	3897	406
1277	498	1508
1187	1098	153
821	10379	129
750	854	79
9	411	237
192	4000	663
837	81	341
2059	1032	259
306	1075	74
394	3378	104
470	288	2063
1936	16041	87
539	72	1384
961	1947	203
1090	12234	21
1167	12884	35
1982	4113	299
391	498	316
2099	3352	109
281	5167	11
644	429	41
220	4454	45
1035	11907	2
782	10014	74
681	154	162
262	21	110
1947	3109	316
769	157	646
1291	13719	48
655	226	3
772	9916	16
1638	1717	58
375	302	74
1012	331	56
1917	289	9
1835	206	88
15	218	246
1294	9155	18
887	190	142
1730	423	850
1131	523	30
114	1372	200
1578	300	294
1136	318	192
2084	1513	373
1725	296	81
179	230	95
396	6500	1181
141	599	185
1051	10537	406
2064	14889	47
922	2605	57
1104	1001	207
538	1934	184
1312	408	444
182	69	427
1233	310	1369
946	1678	817
1567	15354	1045
1527	15192	126
1732	1156	11
366	1404	295
1219	58	1083
861	542	843
780	163	46
669	466	4390
320	3902	467
1546	689	250
981	324	202
1652	459	181
438	19	7
5	201	304
292	610	440
1692	16067	179
1660	1889	143
128	1519	974
606	629	618
1088	1200	2844
1416	229	2317
50	1515	302
1556	1134	2091
351	230	72
763	328	236
575	70	688
667	318	129
355	486	286
1226	292	539
1034	314	128
152	403	172
864	959	134
720	735	36
1760	1974	274
1534	445	479
1213	1084	174
458	69	43
1883	15128	736
308	923	908
467	7222	181
403	1035	249
1982	809	181
298	5429	779
1083	12191	559
395	6488	199
264	176	752
1351	6124	59
1368	2446	245
1504	8790	2324
143	2079	2625
908	10979	32
338	5837	218
1889	4784	304
710	3109	43
1186	679	1713
731	3088	46
1819	8991	30
678	966	69
751	333	1371
143	251	1156
206	3046	68
955	11351	233
1572	302	1167
31	603	56
382	6338	576
95	257	99
779	7414	333
1962	17904	337
1279	1772	64
1841	3432	156
1624	622	60
1311	10989	184
1259	1180	1099
1704	462	14
726	9566	140
728	862	698
855	430	2287
635	1092	94
203	2192	136
952	7348	56
563	8108	3080
1042	289	927
903	835	1915
2014	601	189
1233	906	5555
895	152	577
436	1122	941
2028	5154	143
1026	198	594
150	340	51
350	2024	543
577	8228	176
478	366	2645
1711	12752	976
991	607	137
1998	195	882
475	1376	241
874	10738	384
1593	468	159
604	2523	2115
58	89	1770
277	5111	1628
987	3399	296
439	2913	1007
1824	562	81
1819	16871	23
961	6422	91
473	292	192
2052	163	13002
179	524	232
1242	1118	783
1882	17361	114
436	5235	1075
752	9802	251
1578	2607	148
848	433	333
1959	680	50
951	11313	533
332	300	419
1952	4818	101
1858	3476	246
139	493	117
2064	697	19
352	909	60
1145	321	382
1419	3427	836
1665	2610	1
780	9647	46
1395	429	122
1835	441	42
1754	16445	1190
1349	1424	78
1092	295	914
271	302	1641
275	3988	78
447	7027	208
65	907	100
2003	233	137
474	7302	274
1346	3859	351
958	8737	97
211	4314	186
642	8824	166
410	4264	78
646	681	792
1010	1889	4
1438	5453	657
75	1246	116
368	1837	3022
74	2067	170
399	686	1022
701	466	97
736	1677	751
409	541	118
1189	292	923
