,userID,artistID,weight
88519,2003,12964,100
29281,641,289,877
49200,1092,291,856
26106,568,301,123
43580,963,11450,31
20967,455,7082,1811
83283,1881,5264,257
51820,1153,1414,1254
32794,714,2938,103
34168,743,9743,1467
3617,77,190,193
70454,1587,1151,594
78919,1786,374,262
69677,1570,15375,217
38022,832,607,102
19011,412,6638,177
58704,1315,13818,1
52644,1172,12932,134
17514,378,285,5143
66604,1499,14996,917
52691,1173,6151,299
73152,1652,329,276
38289,838,1418,208
62567,1407,1509,116
62318,1402,2792,68
83993,1899,7,2481
44980,998,306,378
84842,1918,17618,13
81061,1830,1775,2451
74085,1672,231,177
81889,1850,328,147
47232,1049,1632,33
84936,1920,2608,199
75090,1695,234,61
607,14,556,812
25336,550,614,185
74936,1691,16063,161
21239,461,1464,55
5679,120,327,144
9996,214,4352,57
29182,639,418,104
2097,45,1433,263
43908,971,1047,989
15218,330,295,423
17415,376,1425,2026
43459,961,3616,841
5971,126,229,795
12266,265,825,217
33226,723,89,514
89379,2021,3319,736
32097,699,1027,229
47032,1042,5746,182
15837,342,903,264
32053,698,1743,751
23889,517,1424,139
92571,2094,12683,875
78960,1787,166,488
61148,1375,3405,256
40270,886,517,32
13982,303,857,483
37536,822,1946,2765
28679,628,72,211
72380,1633,15745,65
30586,669,344,166
65137,1466,2183,165
33472,728,9632,756
26916,584,2786,3100
64404,1451,300,559
72622,1639,2023,374
89643,2028,1090,107
77781,1760,1369,114
31087,679,310,189
4149,87,913,43
50627,1125,3551,34
4360,91,2493,475
43007,951,2112,471
9425,203,2595,38
28968,634,8740,152
70377,1585,15454,1324
82859,1871,455,38
26673,579,7941,288
80839,1826,498,345
86380,1955,17875,27
70344,1585,291,1879
55788,1243,1797,83
65395,1473,374,56
49417,1098,1782,26
61105,1374,1974,254
4764,101,8,1513
81362,1836,7735,131
83415,1885,6159,336
75494,1704,800,67
37673,825,439,364
62353,1403,538,243
11837,256,3376,468
90163,2038,689,514
15161,329,55,4954
32007,697,5072,366
59558,1337,2531,1550
13482,293,1686,91
18144,394,6482,67
14097,305,701,901
46750,1037,1415,4
38199,836,4619,25
77161,1745,1183,439
79066,1789,446,988
44927,997,211,286
71837,1622,565,140
60771,1367,527,369
11080,238,4650,478
18882,410,1201,93
1521,33,1117,1017
13003,282,4051,718
45975,1020,1035,517
2459,52,1566,90
6013,126,3080,157
41301,911,67,443
34378,749,2544,594
52050,1158,504,1714
44572,987,1934,1508
28490,623,453,951
43929,971,11154,59
5952,125,3061,255
27407,596,998,388
33401,727,9606,400
79502,1797,2535,204
84220,1904,8657,133
61727,1387,501,210
9384,202,3509,106
86043,1948,486,243
39876,875,486,111
23397,507,5247,348
60790,1367,4077,246
84553,1911,439,874
12789,278,544,125
66001,1486,230,80
10454,226,292,673
20638,449,1112,177
21137,459,1366,5487
83892,1896,17476,153
17049,367,207,5086
59964,1348,14040,84
12202,264,72,4196
82976,1873,907,692
71970,1624,15650,109
33238,723,299,149
29654,649,1358,44
67891,1530,163,3637
23145,501,295,275
60689,1365,328,321
60301,1355,6229,355
43548,963,903,38
61755,1387,6604,94
39666,870,714,50
57146,1279,418,404
12163,263,377,262
84431,1908,1249,274
60118,1352,12,141
4177,88,630,3
52958,1180,330,41
25628,557,5,260
71937,1624,618,177
41080,906,1047,360
45674,1014,461,4
75857,1711,4495,979
29465,644,8410,575
3103,65,1867,113
7848,166,2629,236
78813,1784,261,313
22809,494,686,901
77843,1761,16519,54
55037,1226,1764,544
34974,762,4872,67
85016,1922,1094,35
26888,583,8306,369
60815,1367,14146,230
75861,1711,6452,956
64629,1455,1459,577
72889,1646,97,1086
1403,31,59,131
84097,1902,300,344
4780,101,537,1397
76465,1726,538,131
30377,665,65,129
15360,332,5770,64
16960,365,5295,8
46864,1039,1037,75
55856,1244,13427,208
57502,1287,2014,123
87317,1977,1736,494
38983,852,1684,225
31950,696,2013,76
13816,300,438,1600
85004,1922,217,125
10811,233,377,63
37016,810,10277,17
65595,1477,7312,12
35937,786,2702,1930
16504,356,1191,1103
30463,666,9141,383
71231,1606,89,12350
58690,1315,13804,3
7520,158,311,171
67531,1519,2386,99
6265,132,55,850
62633,1410,190,78
16194,349,5971,329
27131,589,3060,16
67143,1511,190,152
26377,573,8178,105
81193,1833,525,127
239,6,277,14
56092,1249,2855,224
3204,68,1379,54
87035,1972,203,148
38069,834,1186,142
9879,212,4326,48
51388,1144,12644,84
50908,1133,212,139
12339,266,3255,62
62749,1413,328,84
15434,334,1090,711
82869,1871,907,123
45739,1015,11810,102
51024,1135,542,32
35126,765,8706,357
33279,725,592,239
21215,460,7125,162
5602,118,2949,352
7036,148,3338,378
90471,2044,6204,304
53584,1192,2346,1125
76719,1732,16365,72
29894,655,982,6
23063,499,1114,8
591,13,540,2
44018,975,1438,864
90820,2053,4137,393
13301,289,1186,280
82042,1853,1958,603
68835,1551,487,900
22451,487,257,117
85769,1939,17763,380
4611,97,2592,179
75934,1715,89,1299
62364,1403,1047,1037
15656,338,5839,188
60457,1358,6182,264
78306,1773,523,1
90387,2043,507,458
63458,1429,523,679
58114,1300,13736,591
1430,31,1069,182
556,13,295,2
31140,680,360,720
58097,1300,798,473
49263,1093,1340,61
32507,708,3531,2
71122,1601,15520,205
43476,961,11415,202
46915,1040,1672,362
77674,1757,704,1155
87223,1975,17968,395
51642,1149,12677,11
78174,1770,5874,132
50707,1128,307,410
37547,822,4108,990
80804,1825,1513,76
45983,1020,1249,417
23508,509,830,25
51540,1147,12662,66
33629,732,265,10946
33234,723,292,3643
4344,91,2477,1031
69982,1578,289,332
35338,771,2921,8
92794,2100,1260,1459
1338,29,1035,134
982,22,833,685
50736,1128,3399,61
75729,1708,11234,285
60273,1355,223,157
66249,1492,362,79
44841,995,300,296
44680,990,10969,890
7119,150,190,58
36472,799,59,452
2949,62,1788,112
73379,1656,2786,249
91976,2079,6298,793
20995,456,4469,202
28902,633,3032,207
35426,773,521,637
24232,526,424,2
76361,1724,8174,29
16401,354,292,19
8448,180,3810,24
13756,298,5436,378
90523,2045,18378,706
13768,299,210,563
3373,72,285,23
69418,1564,1042,97
32605,710,859,131
63699,1435,265,113
76025,1717,3081,718
34053,741,1043,312
44007,975,538,713
657,15,215,253
46618,1034,704,348
60902,1369,1453,306
77836,1761,16512,83
30526,668,176,730
19061,413,1613,200
48023,1067,4459,382
70728,1593,157,402
68080,1533,5150,1684
82777,1868,2855,142
47160,1047,3714,120
2250,48,1467,225
36196,791,1886,11
59893,1347,12115,4
79366,1795,190,186
72010,1625,15664,18
73438,1658,190,193
41013,905,300,598
31815,693,9310,254
87867,1989,18044,122
45751,1016,426,680
20047,435,3729,1079
46252,1026,806,357
30954,676,1261,71
28595,625,1394,158
82751,1867,17268,1
63072,1421,14461,74
74016,1670,15975,152
8679,185,997,30
49836,1107,7639,598
28543,624,679,614
61714,1386,14255,114
18067,393,733,514
46038,1021,7126,405
64308,1449,1150,977
88168,1995,4994,4842
75315,1700,11652,175
57088,1278,295,113
25435,552,5999,3
11940,258,4880,3
7665,162,7,215
43999,975,412,795
65726,1479,8261,248
85864,1942,10625,2037
40096,881,10802,235
16859,363,810,508
49473,1099,1131,148
75971,1715,3110,205
32094,699,998,332
70747,1593,352,110
85126,1924,1861,1586
79257,1792,13123,474
49111,1090,12244,9
59662,1340,13523,311
7888,168,1983,546
84536,1910,5836,803
58346,1305,575,159
54396,1212,3097,257
468,11,349,341
68769,1549,207,159
20901,454,11107,280
36473,799,61,116
58738,1316,715,243
37907,829,3258,356
83663,1891,17194,21
71275,1606,1767,388
76095,1719,11877,154
59309,1331,13939,503
85241,1926,17641,624
27113,589,646,606
4547,96,2555,25
21951,475,1518,277
74141,1674,289,240
83129,1877,7177,89
53565,1192,706,532
75431,1703,89,86
73783,1664,15929,310
17253,371,758,118
76527,1727,13377,691
8452,180,3814,20
10465,226,349,1163
91489,2068,300,1669
10745,231,4563,89
57936,1296,957,440
59205,1329,11598,1132
59788,1345,1411,51
70810,1594,857,518
82678,1866,1119,508
25788,560,8069,90
49735,1104,8802,135
41153,908,50,30
33611,731,2794,211
26471,575,538,829
89962,2034,1090,170
31044,678,708,87
56654,1267,924,2509
21135,459,1358,1354
39833,874,2711,394
57968,1298,288,548
32519,708,9442,4
6824,144,292,640
25388,551,288,42
31826,694,51,332
9003,193,157,409
2461,52,1568,82
86798,1965,294,183
5573,118,505,682
46699,1036,533,363
58495,1310,2467,4
55922,1246,535,261
39112,855,1512,1943
61220,1377,209,5809
41619,917,533,1880
40871,900,2799,314
83961,1898,378,1180
45196,1003,601,322
92488,2093,706,178
18009,392,257,70
53514,1191,732,87
60816,1367,14147,217
74402,1680,2277,449
1010,23,420,117
12337,266,3119,66
62727,1411,14397,111
78770,1783,228,399
87645,1984,818,2201
23962,518,1032,48
92522,2093,4541,111
65838,1481,14805,1279
27789,606,8514,425
90008,2035,10766,95
5283,111,1131,538
24400,530,5412,20
52690,1173,6075,468
85213,1926,1983,511
27062,587,815,5236
12154,263,161,177
76332,1724,52,20
42746,943,238,26
64655,1456,679,238
83434,1885,17391,57
42934,949,11300,314
78378,1775,1672,56
68549,1543,1343,87
74055,1671,5600,407
67961,1531,3792,302
84121,1902,5089,1658
3636,77,1242,67
1711,37,1235,215
26318,572,548,108
67745,1525,293,65
68510,1542,994,132
36768,805,10204,41
65580,1476,1047,1460
92005,2080,1376,580
76134,1720,222,404
36041,788,1974,82
14657,317,5621,260
30465,666,9143,303
58493,1310,2276,1
14674,318,306,1103
48568,1079,3328,1286
50172,1114,534,205
83290,1882,1238,169
49456,1099,229,64
66568,1498,2469,520
60485,1360,778,289
74276,1677,10035,290
36385,795,349,1580
72721,1641,7148,161
85984,1947,64,127
33796,735,917,555
52397,1166,768,33
25660,557,3556,288
10644,229,4551,1
22023,477,161,643
29083,637,710,37
72676,1640,2794,42
31297,683,1882,452
81582,1842,487,109
90920,2055,15524,235
56194,1254,13498,1478
22426,486,265,56
45388,1007,3593,53
67250,1514,93,182
27325,594,1412,152
11462,249,503,271
90314,2041,1380,175
30600,669,972,1426
34133,743,898,2614
87478,1980,17998,33
12117,262,3901,111
52982,1180,6377,31
87935,1991,81,66
30311,663,9103,195
81851,1848,17053,836
48416,1075,1151,732
17146,369,89,411
75534,1705,215,724
46413,1029,857,614
12035,260,4921,108
21346,463,5605,22
16649,359,68,357
41662,919,298,347
68556,1543,15250,602
66668,1500,3613,112
6336,133,464,74
54275,1210,511,15662
47394,1053,89,1040
76917,1737,8258,580
35403,772,9919,12
63719,1435,680,175
436,10,441,238
8528,182,1382,314
84453,1909,289,20251
50860,1132,302,2533
79364,1795,155,293
47682,1058,3377,215
55780,1243,1044,84
30214,661,9068,117
527,12,500,2471
38073,834,2033,177
13932,302,669,1414
44399,984,331,3048
47135,1046,2548,111
7136,150,325,76
53884,1198,2025,183
15921,344,1375,1
76184,1721,4724,145
90218,2039,3676,311
41850,922,11053,41
19199,416,6658,100
69202,1559,545,186
69137,1558,230,31
20687,450,1411,405
2782,59,599,587
72524,1637,2606,1862
35003,763,503,182
19824,431,220,1554
35784,782,6756,90
64517,1453,461,3523
19899,432,2987,387
81628,1844,196,262
52647,1173,61,380
46832,1038,9253,172
2141,46,484,256
52847,1178,289,1324
8337,178,1901,651
16144,348,5958,26
45248,1004,11736,10
76387,1725,289,47
63494,1430,546,84
19834,431,424,2429
60924,1371,1099,193
49960,1110,945,248
65828,1481,7354,2674
3733,79,329,541
58011,1298,7868,56
50063,1112,2573,235
57327,1282,13639,229
57312,1282,1713,381
3327,71,1104,111
90561,2046,1131,239
64544,1454,68,1099
2868,61,227,645
70835,1595,193,202
42786,946,324,375
3921,83,2298,4449
63487,1430,228,114
47529,1055,8732,73
60896,1369,688,35
53043,1181,12977,308
38138,835,1366,24
19026,413,220,685
62382,1404,154,2225
74396,1680,697,420
61279,1378,619,326
5546,117,1003,233
47615,1057,466,178
31239,682,333,210
39389,861,10679,271
75589,1706,400,1093
72058,1626,2040,96
66494,1497,1411,643
57461,1286,3280,365
28996,635,1413,81
57478,1286,13668,400
84605,1912,5674,447
45520,1010,77,3
32877,716,377,1545
25696,559,220,1378
34347,749,292,16904
24863,539,1379,23
53771,1196,1406,300
32070,698,9366,1553
6509,136,1457,118
53835,1197,3497,82
83632,1890,17431,180
44417,984,701,4558
79700,1801,16757,31
82464,1862,715,99
64226,1446,1456,148
29592,647,621,431
25036,544,217,364
18822,409,167,169
63023,1420,8708,234
61340,1379,535,313
8870,190,455,2341
28260,618,8627,75
13457,292,5300,203
26707,580,2398,408
63506,1430,1502,406
42768,943,1958,94
5662,119,2974,135
47130,1046,1452,47
88435,2001,488,443
85938,1946,257,1346
90543,2046,234,138
74379,1679,16014,210
85923,1944,7100,327
60059,1350,2565,260
7635,161,3087,1208
35207,768,1458,4
20835,453,429,338
89287,2020,198,118
90136,2038,228,199
6029,127,951,2254
185,5,224,143
5905,124,3047,149
79385,1795,377,182
67141,1511,67,134
57262,1281,2006,7
24328,529,917,264
52905,1179,297,135
73417,1657,8042,194
78454,1776,3404,295
51638,1149,12673,19
41020,905,329,519
87049,1972,1731,137
291,7,325,599
18734,406,4615,277
20575,447,418,340
18642,404,6554,157
20926,455,81,2239
56409,1261,58,356
17957,391,493,640
90949,2056,2014,12
64723,1457,523,441
53329,1187,9825,275
68085,1533,12406,1991
82433,1861,10674,322
61188,1376,524,18
73499,1659,423,1329
41315,911,310,169
49987,1110,12381,389
39539,864,3400,95
31015,677,9218,166
90196,2039,316,2536
87750,1987,851,1257
1950,42,1380,294
75448,1703,499,126
28813,631,1406,304
784,17,689,270
69904,1576,6700,234
36223,792,488,256
92826,2100,13978,535
33553,730,562,496
20988,456,3378,273
2899,61,1769,208
10094,216,4392,42
79251,1792,5844,232
44210,979,1412,247
20951,455,1983,5959
863,20,749,261
50340,1119,12427,9
46131,1023,2523,118
74002,1670,4368,69
43223,955,11340,485
74536,1683,16041,441
4382,92,681,5
31558,688,511,1530
23132,500,7498,9
46308,1027,317,702
83614,1890,8624,152
66175,1490,5100,652
91386,2066,487,182
61731,1387,689,89
11084,238,4654,425
2650,56,1656,557
46604,1034,367,184
59482,1336,226,86
39863,875,306,154
64021,1442,2379,346
40479,890,1803,298
22329,484,220,231
12221,264,877,660
4815,102,192,816
75407,1702,2855,229
44166,978,2573,721
83067,1875,1983,266
70797,1594,439,619
7204,151,3386,78
60751,1366,1502,173
91262,2062,1708,1353
90235,2040,89,599
18206,396,238,690
53158,1184,302,119
16489,355,2020,180
65461,1474,2030,207
59685,1342,1980,422
56790,1272,228,1105
36946,809,525,41
86506,1958,1062,58
1965,43,56,2691
2437,52,1544,203
63051,1421,2136,44
70772,1593,12535,396
91761,2075,612,120
12336,266,3071,57
83347,1883,874,953
68421,1540,2091,737
51421,1145,685,126
23091,500,2146,432
89765,2030,11020,97
58015,1299,55,176
81165,1832,1400,2462
89305,2020,539,402
78118,1769,497,218
4778,101,498,802
15645,338,3474,112
63706,1435,295,608
66273,1492,5475,49
72731,1641,15772,242
69631,1570,298,315
76471,1726,1037,443
3545,75,544,535
85390,1930,17682,332
14568,316,489,986
65564,1476,458,1116
34297,747,1181,815
60177,1353,779,1575
76029,1717,3495,436
57624,1289,8706,261
40626,895,1415,314
91184,2061,161,24
54887,1223,1752,1014
1401,31,55,147
35288,770,641,219
37191,815,325,2977
20930,455,162,1786
39141,856,154,1314
80718,1823,11155,321
56416,1261,204,190
28715,628,3026,188
49888,1108,12375,53
63515,1430,3749,197
72286,1632,288,1327
62576,1407,4999,205
62174,1398,14322,485
83661,1891,10491,27
63462,1429,681,815
34007,739,8756,1275
57131,1278,9684,52
48641,1081,207,325
56140,1253,687,206
15905,343,5897,109
24827,539,67,23
32256,703,466,1345
42340,933,4452,1129
1889,41,1350,624
8309,177,3774,741
73878,1667,221,9
64729,1457,686,400
52205,1161,498,372
71408,1613,1401,1301
68712,1546,5307,270
26690,580,2,803
73383,1656,4118,131
24003,519,1788,931
92827,2100,16437,443
70462,1587,2289,488
2255,48,1472,35
58710,1315,13824,1
5453,115,2891,2
70224,1582,15439,80
62110,1396,3780,170
75371,1701,12143,684
51967,1156,1731,1139
43673,965,528,128
44930,997,267,284
71391,1613,498,1511
66525,1497,14963,248
8600,183,3280,500
7190,151,2986,195
84471,1909,511,293
3804,80,2207,5
30322,663,9114,148
28139,616,920,383
41477,914,1270,4507
34225,745,4687,615
51698,1151,499,2143
67161,1511,386,362
74373,1679,15569,268
85304,1929,864,1118
4662,98,2598,34
27664,604,360,2512
92020,2080,6150,1313
27701,605,227,1733
37302,817,2352,238
2377,51,923,1243
68168,1535,1590,1227
6228,131,3134,294
68416,1540,1406,335
68567,1544,89,230
90929,2055,18448,187
50987,1134,12566,9
70101,1580,461,200
6720,142,72,61
5796,122,3006,16
49406,1098,854,21
36180,791,546,22
70140,1581,858,813
29757,651,7445,1421
72546,1638,1709,94
32448,707,2183,14
19621,426,70,419
81229,1834,344,170
33512,729,9634,2706
24030,520,89,202
71290,1607,326,226
40596,893,10882,210
91325,2064,13147,19
3333,71,1348,241
63101,1422,511,272
78636,1780,524,593
81099,1831,709,368
38922,851,524,1846
55389,1234,2521,272
83658,1891,4905,54
19514,423,6743,90
52791,1176,5100,522
14985,325,5581,224
15182,329,302,3828
20497,444,6973,96
10439,225,4504,1124
87169,1974,3063,329
52673,1173,1709,2428
91289,2064,229,41
77371,1749,1810,763
78743,1782,3825,40
63527,1430,7723,108
10314,223,333,1988
61091,1374,706,148
31977,697,56,591
46256,1026,903,270
28324,619,8644,368
79961,1807,2276,5
90576,2046,5653,110
64334,1449,8122,174
2118,46,291,248
33679,733,297,1442
3228,69,618,226
77068,1742,1429,544
67843,1528,207,42
52251,1163,72,1091
21488,466,518,945
26317,572,535,317
64674,1456,6739,3341
73814,1665,15937,1
55751,1242,8042,266
79586,1799,531,174
86707,1963,466,1807
56908,1274,1110,180
537,12,510,1341
47625,1057,959,216
69414,1564,681,251
75628,1706,16166,436
41136,907,3458,111
37801,827,10441,267
1503,33,188,1383
74548,1684,331,5
66734,1501,15050,163
15516,336,198,903
79350,1794,16707,110
10899,235,163,194
53555,1192,226,546
78551,1778,2815,626
7692,162,1114,660
67813,1527,2614,1097
34658,756,709,22
24445,531,342,181
77860,1762,300,4795
1048,23,883,110
51831,1153,4129,1132
48971,1087,4129,289
92357,2090,5658,532
35917,786,300,164
64566,1454,612,317
34200,744,951,52
14811,321,7,35
29946,656,2343,60
1247,27,989,60
4541,96,1820,13
88389,2000,329,13128
69603,1568,1034,406
81024,1830,97,1072
23216,502,903,272
43247,957,2236,3918
21486,466,466,537
68893,1553,538,193
87850,1989,18027,1286
66442,1496,59,487
10371,224,985,210
47651,1058,308,90
60198,1353,1672,420
87370,1978,2973,55
40387,888,5939,2453
36894,808,546,528
31655,690,543,533
15694,339,523,964
4229,89,403,1867
76411,1725,548,74
85664,1937,739,654
12797,278,1243,71
45186,1003,228,197
63703,1435,291,602
6268,132,191,457
90906,2055,1534,349
16714,360,6087,39
79861,1805,227,5617
15846,342,1398,74
6293,132,528,156
36509,799,10111,96
71355,1608,538,58
20196,438,4873,7
43585,964,89,64
415,10,420,1023
44449,985,302,3244
71269,1606,681,466
49225,1092,2521,2260
50331,1119,12418,32
37190,815,324,1088
85024,1922,2582,27
1076,24,709,875
62232,1401,67,630
89950,2034,424,505
28072,613,8594,5
83391,1885,81,70
40561,893,328,158
32693,712,851,1
68395,1540,298,751
38439,841,1378,170
10251,220,210,54
47742,1061,447,416
76634,1730,58,475
70163,1581,5439,1032
82615,1865,1066,1791
61449,1381,3411,117
52971,1180,1402,82
36166,791,98,54
3352,71,2006,113
55398,1234,8283,189
42114,929,930,163
66623,1499,15015,551
80480,1819,292,23
89737,2030,154,246
97,3,148,66
50147,1114,226,343
25054,544,3414,169
60838,1368,331,533
92048,2081,683,173
67222,1513,4047,395
51801,1153,212,713
84529,1910,3502,2739
51359,1144,6541,111
67262,1514,862,257
90766,2052,4126,4807
4125,87,301,46
34448,751,498,135
1463,32,227,520
74819,1689,4092,243
1133,25,484,177
27132,589,3255,71
74626,1685,1799,41
40202,885,67,2566
12139,262,4966,152
57031,1276,13630,83
56231,1255,436,667
42166,930,646,485
82358,1860,917,2974
31681,691,190,1421
41509,915,383,606
60866,1368,14150,465
90347,2042,810,228
92729,2097,5154,163
78082,1768,1678,699
32840,715,946,225
45319,1006,154,528
77715,1759,816,356
81612,1842,3247,134
26558,577,533,34
75342,1701,755,59
25431,551,7947,14
66143,1490,377,928
74409,1680,3405,401
79426,1796,546,1103
42167,930,679,5463
11852,257,24,114
72921,1646,1971,1009
16778,361,511,97
16604,358,418,295
78354,1774,16595,36
85833,1942,56,5195
64339,1449,14619,82
51706,1151,1809,1008
10565,228,3458,8
73271,1654,15858,263
51879,1154,12731,618
42630,940,3945,452
78619,1780,300,1712
81648,1844,679,265
36782,806,377,594
39937,876,10754,122
68206,1536,959,33
37845,828,3921,103
76439,1726,289,13804
85084,1923,10691,1008
63234,1425,430,3062
46098,1023,295,152
20076,436,429,2891
70290,1584,430,44
68257,1537,538,44
3246,69,1956,301
7851,166,3665,249
66638,1499,15030,420
33648,732,701,8417
66846,1504,603,2325
37761,826,10439,14
50276,1118,1974,386
37947,830,1430,87
90857,2054,686,28219
67153,1511,302,702
75578,1705,16153,343
45784,1016,6773,1217
36235,792,1104,176
14333,311,3026,167
28120,614,4179,800
64864,1461,466,348
42289,932,7708,2305
26348,573,475,84
18705,406,227,1759
68557,1543,15251,337
65801,1481,481,1154
34606,754,961,322
89003,2014,875,368
32041,698,309,919
10852,234,310,411
90120,2037,903,52
92420,2091,18641,46
49784,1106,2977,2313
20623,449,370,162
14162,307,70,67
53023,1181,3884,664
11000,237,195,70
40536,891,3246,722
21389,464,1390,762
80597,1821,458,102
5722,121,292,1430
48714,1082,2094,695
32196,702,292,1074
22105,478,6121,193
19270,418,154,3141
43113,953,629,112
86438,1957,289,764
28300,619,1109,401
4364,92,67,5
77226,1746,905,946
60433,1358,813,263
73600,1661,344,923
34034,741,226,457
90799,2053,923,2841
76630,1729,16360,96
50806,1131,321,107
24436,531,300,645
47791,1062,57,33
26965,585,1975,985
44465,985,525,2378
82987,1873,17292,105
54506,1214,13213,271
69142,1558,300,157
74014,1670,12788,64
24286,527,331,216
72815,1643,3866,311
31547,688,344,502
85896,1944,917,242
11711,254,4157,769
5840,123,2582,689
7195,151,3377,174
81761,1846,1782,521
46482,1030,11858,664
81848,1848,14355,600
84569,1911,1766,621
42093,928,11124,35
78847,1784,3488,380
39703,871,159,677
5590,118,1925,257
11967,259,3056,685
46936,1040,4823,219
51323,1143,1602,266
43598,964,298,132
77111,1743,2203,916
36853,807,10229,278
89881,2032,9951,854
55631,1239,615,231
40033,878,1021,22
55601,1238,9590,176
39378,861,3489,4703
64956,1463,3693,191
27660,604,311,1431
18319,398,439,428
52965,1180,546,70
60412,1357,14086,143
4588,97,2267,587
45812,1017,325,1035
84124,1902,8392,1599
80625,1822,852,21
17714,385,300,3301
3566,76,369,562
13010,282,5175,260
4959,104,2662,3132
78180,1770,9677,183
80297,1815,982,419
16675,359,5256,1084
59299,1331,11434,384
30558,668,1672,558
20285,440,748,5511
13849,300,4349,492
1320,29,498,445
77253,1747,237,30
19134,415,320,455
80168,1811,16806,1906
90141,2038,289,461
54283,1210,993,1400
66257,1492,689,34
57138,1279,190,445
17101,368,454,349
24272,526,7778,4
90728,2051,18429,3
38658,846,2030,1392
85012,1922,629,35
28468,622,3272,225
29055,636,1463,229
52102,1159,377,503
39571,865,4180,113
68369,1539,1988,27
41039,905,1032,152
35453,773,9886,1399
26584,577,8236,42
86594,1961,314,3591
9547,206,7,70
89525,2024,9132,10
68794,1549,1976,48
11682,253,889,1592
77079,1742,9079,216
80220,1813,5150,695
49304,1094,511,320725
78867,1785,159,804
1597,34,1166,189
56570,1264,2742,124
63238,1425,539,1245
52250,1163,67,2
16908,364,554,803
32506,708,3508,2
67120,1509,1045,200
38942,852,67,109
76602,1729,1378,195
82026,1853,743,224
12922,281,918,14
47197,1049,166,19
86169,1950,1118,499
56442,1261,1755,1375
84690,1914,17568,316
28656,627,4787,586
9152,196,182,676
67571,1520,1814,168
107,4,151,1807
83099,1877,486,76
36793,806,1833,260
34905,761,1083,2229
36842,807,2370,60
114,4,158,729
10329,223,1377,927
80240,1814,683,274
88014,1992,2531,1171
24137,523,735,1
65612,1477,14758,23
87407,1979,523,109
83630,1890,17429,196
11182,241,2961,1378
55491,1236,2366,2559
91492,2068,386,1275
21382,464,857,305
43727,966,2020,1270
4520,96,100,13
90688,2051,234,1
64703,1457,306,463
231,6,269,16
58119,1301,251,494
83646,1891,2158,204
1203,27,172,106
40461,890,724,70
33827,736,288,3175
27187,590,8363,24
76818,1734,913,1176
32476,707,9428,13
49709,1104,455,156
74831,1689,16055,295
22881,495,7452,36
62131,1397,14309,1
9611,207,524,134
22654,491,533,273
81013,1829,1032,319
4354,91,2487,701
31403,685,843,1301
71233,1606,157,1075
24641,535,511,132
52258,1163,163,2
51585,1148,4126,117
3332,71,1339,76
27096,589,292,285
30994,677,1963,175
65515,1475,484,23
87111,1973,465,1359
80019,1808,300,704
28339,620,378,1125
46646,1035,515,9
81149,1832,602,1074
68389,1540,55,749
25220,547,3440,102
78222,1771,456,95
42280,932,3832,1655
90507,2045,3830,195
15301,331,5755,129
50386,1120,1937,37
84404,1908,227,730
48588,1079,12166,757
52325,1164,8140,295
83773,1894,525,143
73350,1656,298,507
61390,1380,540,227
57871,1295,173,323
41770,921,3333,526
7358,154,3197,15
27122,589,1429,144
71297,1607,465,220
82334,1859,17154,14
29151,638,329,147
29035,636,265,3264
52190,1160,12790,1518
72230,1629,15708,183
12363,267,352,207
86098,1949,432,1133
47200,1049,190,58
32183,701,306,128
17675,383,680,1860
1078,24,789,4466
1908,41,1369,299
92012,2080,2039,630
20360,441,6915,90
13543,294,5347,82
87148,1974,537,262
74103,1672,1164,173
24991,543,174,554
61255,1377,6773,2963
48095,1069,288,1226
87902,1990,2252,28
12886,280,709,85
38571,844,227,898
74648,1686,324,695
42109,929,518,535
46987,1041,11937,79
30461,666,9139,412
70320,1584,4196,157
8406,179,1988,180
21835,473,991,180
10663,230,321,466
41513,915,605,440
1530,33,1126,576
65400,1473,498,71
57870,1295,163,449
52423,1166,12844,17
89995,2035,2541,77
39170,856,964,1102
71052,1600,535,995
42734,942,11252,1
52022,1157,1859,1408
59011,1323,13862,199
59466,1335,13957,53
56275,1256,1378,2309
11303,244,209,124
69926,1576,15412,205
32881,716,498,1946
29794,652,1672,77
68815,1549,15270,63
1340,29,1037,85
30449,666,3432,184
746,16,675,141
5706,120,1470,15
65829,1481,7650,7689
28524,623,8661,567
17800,387,67,10833
63775,1437,4474,42
81755,1846,1242,234
57707,1291,5745,173
76909,1737,3817,230
23057,499,936,5
57140,1279,207,165
31512,687,8291,74
18443,400,3187,72
72093,1627,857,196
6337,133,466,526
29629,649,490,75
51414,1145,481,127
36615,801,10153,3
16017,346,466,458
62611,1408,9692,1
90613,2047,2605,164
16262,351,499,113
18611,404,982,150
87234,1976,163,1453
975,22,826,866
92438,2092,204,279
10842,233,4578,18
64858,1461,378,480
732,16,661,167
19355,419,3491,12
73719,1663,908,312
6472,136,291,339
4936,104,1041,3396
83941,1897,16697,228
86332,1954,14278,129
13007,282,5172,450
37251,816,528,7
8534,182,3307,516
25961,565,997,23
7269,153,174,236
16658,359,998,3799
16762,361,302,197
27046,587,198,333
75043,1694,1613,619
44992,998,898,134
12388,267,1459,1253
33969,738,7047,199
20316,440,6910,675
39860,875,299,180
16967,365,6153,21
34510,752,8925,312
72969,1647,966,169
72643,1640,486,66
54419,1213,1067,21
32486,708,226,2
66845,1504,432,2276
47477,1054,10719,913
